t,x,y
0.0,4.0,-3.5
0.105,4.0,-3.5
0.21,4.0,-3.5
0.315,3.9936,-3.4994
0.42,3.976,-3.4979
0.525,3.9582,-3.4962
0.63,3.9412,-3.4935
0.738,3.9168,-3.4881
0.84,3.8927,-3.4811
0.945,3.8755,-3.4746
1.05,3.8613,-3.4676
1.155,3.8418,-3.4549
1.26,3.8204,-3.438
1.365,3.8008,-3.4196
1.47,3.7821,-3.3986
1.575,3.7655,-3.3758
1.68,3.7529,-3.3545
1.785,3.743,-3.3344
1.893,3.7327,-3.3097
2.025,3.7223,-3.2779
2.142,3.7148,-3.2455
2.247,3.7099,-3.2182
2.352,3.7065,-3.1907
2.457,3.7043,-3.1631
2.565,3.7031,-3.1359
2.67,3.7027,-3.1084
2.775,3.7034,-3.0808
2.877,3.7049,-3.0546
2.982,3.7071,-3.0272
3.087,3.7102,-3.0008
3.192,3.7134,-2.9739
3.3,3.7169,-2.9469
3.426,3.7217,-2.9154
3.528,3.7259,-2.8884
3.633,3.7301,-2.8621
3.738,3.7343,-2.8352
3.843,3.7383,-2.8092
3.948,3.7421,-2.783
4.053,3.7458,-2.7566
4.161,3.7494,-2.7298
4.269,3.7525,-2.7035
4.389,3.7555,-2.6711
4.494,3.7574,-2.6442
4.599,3.7584,-2.6174
4.704,3.7582,-2.5906
4.809,3.7572,-2.5638
4.914,3.7551,-2.5373
5.022,3.7511,-2.511
5.124,3.7457,-2.4848
5.229,3.7391,-2.4601
5.334,3.7302,-2.4354
5.439,3.7198,-2.4108
5.544,3.7087,-2.3876
5.649,3.6959,-2.3652
5.76,3.6809,-2.3436
5.88,3.6617,-2.3193
5.988,3.6438,-2.2998
6.09,3.6247,-2.2809
6.195,3.6043,-2.2635
6.306,3.5843,-2.2478
6.429,3.5583,-2.2302
6.531,3.5355,-2.2164
6.663,3.5072,-2.201
6.774,3.4832,-2.1896
6.888,3.4543,-2.1765
7.002,3.4309,-2.1671
7.119,3.4009,-2.1563
7.221,3.3753,-2.1477
7.329,3.3507,-2.1399
7.437,3.3249,-2.1322
7.539,3.2995,-2.1251
7.644,3.2737,-2.1184
7.749,3.2486,-2.1126
7.857,3.2222,-2.107
7.959,3.1965,-2.1018
8.064,3.1698,-2.097
8.172,3.1435,-2.093
8.274,3.1166,-2.0894
8.379,3.09,-2.0863
8.487,3.0644,-2.0838
8.589,3.038,-2.0816
8.694,3.0124,-2.0795
8.799,2.9857,-2.0776
8.904,2.9596,-2.0761
9.009,2.9327,-2.0747
9.117,2.9066,-2.0733
9.219,2.8822,-2.072
9.324,2.8569,-2.0706
9.429,2.8321,-2.0693
9.537,2.8058,-2.0679
9.639,2.7789,-2.0664
9.744,2.753,-2.0649
9.849,2.7258,-2.0632
9.954,2.699,-2.0616
10.059,2.6724,-2.0598
10.164,2.6464,-2.0579
10.269,2.6192,-2.0558
10.374,2.5922,-2.0538
10.479,2.5662,-2.0517
10.581,2.541,-2.0498
10.689,2.5138,-2.0476
10.791,2.4877,-2.046
10.899,2.4617,-2.0444
11.004,2.435,-2.0426
11.109,2.4083,-2.0412
11.214,2.3813,-2.0401
11.322,2.3559,-2.0392
11.427,2.3292,-2.0384
11.529,2.3024,-2.0377
11.634,2.2758,-2.0372
11.739,2.2494,-2.0367
11.844,2.222,-2.0356
11.949,2.1958,-2.0338
12.054,2.1699,-2.0312
12.156,2.1422,-2.0268
12.267,2.1159,-2.0209
12.369,2.091,-2.0135
12.474,2.0658,-2.0036
12.585,2.0407,-1.9907
12.705,2.0123,-1.972
12.81,1.9927,-1.9562
12.918,1.9809,-1.9464
13.02,1.973,-1.9396
13.125,1.9648,-1.9308
13.23,1.9537,-1.9164
13.335,1.9414,-1.899
13.44,1.9282,-1.8804
13.548,1.9125,-1.8589
13.65,1.8957,-1.8382
13.755,1.8809,-1.8215
13.86,1.8733,-1.8126
13.965,1.8725,-1.8101
14.07,1.8716,-1.8075
14.178,1.862,-1.7987
14.304,1.8392,-1.78
14.409,1.8178,-1.7623
