t,x,y
0.0,1.5,-4.0
0.102,1.5,-4.0
0.207,1.4999,-3.9992
0.312,1.4991,-3.9932
0.417,1.4978,-3.9824
0.522,1.4955,-3.9657
0.627,1.4912,-3.9405
0.732,1.4855,-3.9164
0.84,1.4777,-3.8921
0.948,1.4678,-3.8682
1.068,1.453,-3.8412
1.173,1.4379,-3.8194
1.278,1.4206,-3.7994
1.383,1.4016,-3.7809
1.485,1.3809,-3.7642
1.593,1.3587,-3.7498
1.698,1.336,-3.7379
1.803,1.3115,-3.7275
1.908,1.2861,-3.7191
2.013,1.2601,-3.7127
2.118,1.2336,-3.7079
2.223,1.2089,-3.7057
2.331,1.194,-3.7046
2.433,1.1897,-3.7032
2.541,1.1897,-3.7017
2.646,1.1894,-3.7002
2.748,1.189,-3.6987
2.853,1.1885,-3.6972
2.964,1.1878,-3.6956
3.084,1.187,-3.6939
3.192,1.1859,-3.6932
3.294,1.1776,-3.6907
3.399,1.1592,-3.684
3.507,1.1363,-3.6739
3.612,1.1171,-3.6644
3.714,1.1006,-3.6559
3.816,1.0859,-3.6483
3.924,1.0737,-3.6424
4.029,1.0623,-3.6376
4.134,1.046,-3.631
4.239,1.0215,-3.622
4.344,0.9958,-3.6149
4.449,0.9698,-3.6088
4.554,0.9432,-3.6037
4.659,0.9164,-3.6003
4.764,0.8895,-3.5982
4.869,0.8625,-3.5976
4.974,0.8354,-3.5975
5.079,0.8083,-3.5981
5.196,0.7812,-3.5994
5.316,0.7493,-3.6011
5.418,0.7229,-3.6025
5.523,0.6954,-3.604
5.649,0.6632,-3.6055
5.754,0.6364,-3.6064
5.856,0.6094,-3.6065
5.961,0.5819,-3.6059
6.069,0.5543,-3.6045
6.171,0.527,-3.6027
6.276,0.5004,-3.6002
6.381,0.4731,-3.5971
6.486,0.4459,-3.5928
6.591,0.4187,-3.5879
6.714,0.3917,-3.5817
6.822,0.3597,-3.5732
6.927,0.3335,-3.5649
7.032,0.3074,-3.5551
7.137,0.2828,-3.5444
7.245,0.2588,-3.5324
7.35,0.2359,-3.5192
7.452,0.2127,-3.5038
7.56,0.1915,-3.488
7.662,0.1707,-3.4703
7.767,0.1508,-3.452
7.872,0.1332,-3.4341
7.977,0.1158,-3.4142
8.088,0.0997,-3.3938
8.208,0.0811,-3.368
8.316,0.0667,-3.346
8.418,0.0531,-3.3233
8.523,0.0401,-3.2997
8.631,0.0283,-3.2761
8.733,0.0172,-3.251
8.838,0.0073,-3.2256
8.946,-0.0021,-3.1996
9.051,-0.0101,-3.1741
9.174,-0.018,-3.1436
9.279,-0.0236,-3.1172
9.381,-0.0284,-3.0907
9.492,-0.0323,-3.0644
9.6,-0.035,-3.0404
9.72,-0.0377,-3.0093
9.822,-0.0392,-2.9833
9.933,-0.0401,-2.9559
10.038,-0.0405,-2.9289
10.14,-0.0404,-2.903
10.245,-0.04,-2.8783
10.35,-0.0395,-2.8512
10.455,-0.0385,-2.8246
10.56,-0.0372,-2.7979
10.668,-0.0358,-2.7715
10.77,-0.0341,-2.7448
10.878,-0.0324,-2.7184
10.98,-0.0305,-2.692
11.085,-0.0286,-2.6654
11.19,-0.0266,-2.6391
11.298,-0.0245,-2.6124
11.4,-0.0224,-2.5861
11.505,-0.0203,-2.5596
11.61,-0.0182,-2.5335
11.715,-0.016,-2.5067
11.82,-0.014,-2.4811
11.925,-0.0118,-2.4541
12.03,-0.0097,-2.4283
12.138,-0.0075,-2.4011
12.243,-0.0055,-2.3762
12.345,-0.0036,-2.3498
12.45,-0.0017,-2.3238
12.555,0.0002,-2.2969
12.663,0.0018,-2.272
12.765,0.0035,-2.2461
12.87,0.005,-2.2196
12.975,0.0064,-2.193
13.089,0.0078,-2.1661
13.212,0.0094,-2.1347
13.314,0.0107,-2.1078
13.419,0.0118,-2.0816
13.521,0.0129,-2.0547
13.629,0.014,-2.0286
13.731,0.015,-2.002
13.836,0.016,-1.9755
13.944,0.017,-1.9488
14.046,0.0178,-1.9225
14.151,0.0185,-1.8958
14.256,0.0193,-1.8691
14.361,0.0201,-1.8427
14.466,0.0207,-1.8159
14.571,0.0213,-1.7899
14.676,0.0219,-1.7629
14.79,0.0219,-1.7365
14.913,0.022,-1.7043
15.036,0.0216,-1.6726
15.141,0.021,-1.646
15.243,0.0205,-1.6194
15.348,0.0198,-1.5936
15.459,0.0189,-1.5692
15.561,0.018,-1.543
15.666,0.0172,-1.5168
15.768,0.0165,-1.4904
15.876,0.0159,-1.4632
15.978,0.0156,-1.4376
16.083,0.0152,-1.4105
16.188,0.015,-1.3842
16.293,0.0146,-1.3569
16.398,0.014,-1.3308
16.5,0.0134,-1.3043
16.608,0.0128,-1.2778
16.716,0.0117,-1.2512
16.818,0.0105,-1.2249
16.923,0.009,-1.1977
17.031,0.0075,-1.1709
17.139,0.0059,-1.144
17.259,0.0039,-1.113
17.364,0.002,-1.0867
17.475,0.0003,-1.0599
17.595,-0.0022,-1.0277
17.7,-0.0046,-1.0006
17.802,-0.0071,-0.9746
17.91,-0.01,-0.9476
18.015,-0.0135,-0.9207
18.12,-0.0171,-0.8938
18.225,-0.0213,-0.867
18.333,-0.0256,-0.8403
18.435,-0.0296,-0.8136
18.54,-0.0333,-0.7867
18.642,-0.0372,-0.76
18.747,-0.0406,-0.7335
18.861,-0.0435,-0.7066
18.981,-0.0461,-0.6754
19.089,-0.0473,-0.6479
19.191,-0.0481,-0.6204
19.296,-0.049,-0.5931
19.404,-0.0501,-0.5673
19.506,-0.0516,-0.5405
19.614,-0.054,-0.5141
19.716,-0.0573,-0.4884
19.821,-0.0618,-0.4624
19.926,-0.0676,-0.4369
20.031,-0.0752,-0.4122
20.136,-0.0844,-0.3876
20.241,-0.0955,-0.3631
20.349,-0.1079,-0.3392
20.451,-0.1216,-0.3159
20.556,-0.1367,-0.2938
20.661,-0.1519,-0.2737
20.766,-0.1685,-0.2537
20.874,-0.1855,-0.2352
20.976,-0.2045,-0.2165
21.084,-0.2235,-0.1996
21.186,-0.2435,-0.1835
21.291,-0.2645,-0.1683
21.396,-0.2801,-0.1572
21.501,-0.2878,-0.151
21.606,-0.2938,-0.146
21.717,-0.2995,-0.141
21.837,-0.3077,-0.1337
21.942,-0.3175,-0.1249
22.047,-0.3297,-0.1134
22.152,-0.342,-0.1004
22.257,-0.3548,-0.0845
22.362,-0.3689,-0.0631
22.467,-0.3779,-0.0462
22.572,-0.3862,-0.0252
22.68,-0.3932,-0.0002
22.782,-0.3985,0.0276
22.887,-0.4011,0.0537
22.992,-0.401,0.0756
23.094,-0.3988,0.1032
23.208,-0.3944,0.1301
23.328,-0.3874,0.1618
23.442,-0.3831,0.1788
23.559,-0.3804,0.1852
23.664,-0.3787,0.1867
23.766,-0.3766,0.188
23.88,-0.3753,0.1887
23.988,-0.3751,0.19
24.102,-0.3752,0.1919
24.216,-0.3757,0.1934
24.333,-0.3766,0.1948
24.441,-0.3766,0.1968
24.546,-0.3768,0.1976
24.651,-0.377,0.1975
24.759,-0.3771,0.1974
24.861,-0.3769,0.1975
24.966,-0.371,0.203
25.071,-0.3579,0.2169
25.176,-0.3396,0.2366
25.281,-0.3216,0.2568
25.386,-0.3041,0.2774
25.491,-0.2871,0.2984
25.599,-0.2705,0.3198
25.701,-0.2543,0.3416
25.803,-0.2387,0.3638
25.911,-0.224,0.3861
26.016,-0.2098,0.4085
26.121,-0.1959,0.4317
26.226,-0.1827,0.4547
26.331,-0.1699,0.4786
26.436,-0.1578,0.5028
26.541,-0.1464,0.5273
26.646,-0.1357,0.5512
26.751,-0.1256,0.5763
26.865,-0.1162,0.6011
26.988,-0.1054,0.631
27.09,-0.0972,0.6565
27.192,-0.0895,0.6814
27.297,-0.0823,0.7067
27.402,-0.0756,0.7319
27.507,-0.0693,0.7572
27.612,-0.0635,0.7827
27.717,-0.0579,0.8087
27.822,-0.0529,0.834
27.927,-0.0482,0.8605
28.035,-0.044,0.886
28.137,-0.0397,0.9124
28.242,-0.0358,0.9382
28.347,-0.0326,0.9651
28.452,-0.0299,0.9907
28.554,-0.0274,1.0176
28.662,-0.0255,1.0436
28.767,-0.0242,1.0702
28.872,-0.0239,1.0972
28.977,-0.0239,1.1242
29.085,-0.0249,1.1513
29.187,-0.0268,1.1782
29.292,-0.0297,1.205
29.397,-0.0333,1.2317
29.502,-0.0378,1.2583
29.61,-0.0432,1.2842
29.715,-0.0498,1.3103
29.82,-0.0571,1.3356
29.922,-0.0652,1.3611
30.027,-0.074,1.3856
30.132,-0.0839,1.4103
30.237,-0.0942,1.4344
30.342,-0.1058,1.4588
30.453,-0.1183,1.4827
30.555,-0.131,1.5062
30.657,-0.1445,1.5297
30.762,-0.1586,1.5523
30.867,-0.1728,1.5744
30.972,-0.1866,1.5946
31.077,-0.2025,1.6166
31.182,-0.2188,1.6377
31.287,-0.2357,1.6588
31.392,-0.253,1.6797
31.497,-0.2706,1.7004
31.602,-0.2885,1.7193
31.707,-0.3064,1.7377
31.812,-0.3254,1.7563
31.917,-0.3445,1.774
32.022,-0.3647,1.7921
32.127,-0.3848,1.8087
32.232,-0.4058,1.8243
32.334,-0.4272,1.8395
32.442,-0.4483,1.854
