t,x,y
0.0,4.0,-1.5
0.117,4.0,-1.5
0.225,4.0,-1.5
0.327,3.9983,-1.4998
0.441,3.9864,-1.4988
0.561,3.9583,-1.4964
0.669,3.9328,-1.4934
0.771,3.9101,-1.4892
0.876,3.8983,-1.4862
0.978,3.8932,-1.4846
1.086,3.8895,-1.4833
1.191,3.8883,-1.4837
1.299,3.8871,-1.4845
1.401,3.8858,-1.4853
1.506,3.8847,-1.4863
1.611,3.8837,-1.4874
1.716,3.8829,-1.4887
1.821,3.8823,-1.4901
1.929,3.8799,-1.4903
2.034,3.869,-1.4849
2.136,3.8516,-1.476
2.244,3.8377,-1.47
2.346,3.8261,-1.4661
2.451,3.8149,-1.4636
2.556,3.8034,-1.4623
2.664,3.7895,-1.4622
2.769,3.7823,-1.4622
2.871,3.778,-1.4627
2.976,3.7649,-1.4659
3.084,3.7419,-1.4737
3.195,3.7183,-1.4837
3.312,3.6899,-1.4976
3.417,3.6662,-1.5107
3.522,3.6425,-1.5242
3.627,3.6195,-1.5386
3.732,3.5967,-1.5534
3.837,3.5738,-1.5681
3.942,3.5511,-1.5833
4.047,3.5287,-1.5988
4.152,3.5062,-1.6142
4.257,3.4846,-1.6292
4.365,3.4621,-1.6447
4.467,3.4405,-1.6596
4.575,3.4181,-1.6749
4.677,3.3952,-1.6899
4.782,3.3731,-1.7043
4.887,3.35,-1.719
4.992,3.3269,-1.7332
5.103,3.3038,-1.7469
5.223,3.2749,-1.7629
5.328,3.2506,-1.7759
5.433,3.2273,-1.7885
5.541,3.2027,-1.8006
5.643,3.1778,-1.8122
5.748,3.1531,-1.8233
5.853,3.1279,-1.8339
5.958,3.1026,-1.8445
6.066,3.0769,-1.8543
6.168,3.0516,-1.8637
6.273,3.0257,-1.8726
6.381,3.0007,-1.8808
6.483,2.9749,-1.8887
6.588,2.9493,-1.8961
6.693,2.9228,-1.9033
6.798,2.8966,-1.9099
6.903,2.8704,-1.9161
7.008,2.8437,-1.9221
7.116,2.8178,-1.9277
7.221,2.7918,-1.9331
7.323,2.7653,-1.9383
7.431,2.739,-1.9432
7.533,2.7128,-1.9481
7.638,2.6862,-1.9529
7.743,2.6604,-1.9575
7.848,2.6339,-1.962
7.953,2.6082,-1.9662
8.061,2.5812,-1.9704
8.163,2.5556,-1.9743
8.268,2.5292,-1.9776
8.373,2.5022,-1.9801
8.478,2.4744,-1.9816
