t,x,y
0.0,-0.5,-4.0
0.123,-0.5,-4.0
0.225,-0.4999,-3.999
0.33,-0.499,-3.9888
0.435,-0.4972,-3.9674
0.54,-0.4954,-3.9468
0.648,-0.4944,-3.9354
0.753,-0.4909,-3.9169
0.855,-0.4854,-3.8914
0.96,-0.4782,-3.8655
1.065,-0.4702,-3.8399
1.173,-0.4612,-3.8153
1.275,-0.4514,-3.7899
1.383,-0.4402,-3.7648
1.485,-0.4285,-3.7403
1.59,-0.4165,-3.7157
1.695,-0.4042,-3.6916
1.8,-0.3917,-3.6682
1.905,-0.3826,-3.653
2.01,-0.3777,-3.6462
2.115,-0.3696,-3.6338
2.22,-0.3561,-3.6133
2.325,-0.3408,-3.5909
2.43,-0.3257,-3.5691
2.541,-0.3106,-3.5471
2.664,-0.2935,-3.5212
2.766,-0.2799,-3.4989
2.871,-0.2669,-3.476
2.976,-0.2542,-3.4521
3.081,-0.2423,-3.4278
3.189,-0.2312,-3.4031
3.291,-0.2206,-3.3792
3.396,-0.2099,-3.3541
3.501,-0.1999,-3.3292
3.609,-0.19,-3.3039
3.711,-0.1805,-3.2792
3.816,-0.1708,-3.2538
3.921,-0.1615,-3.2286
4.026,-0.1526,-3.204
4.131,-0.1437,-3.1789
4.245,-0.1351,-3.1532
4.359,-0.1253,-3.1222
4.467,-0.1175,-3.097
4.572,-0.1102,-3.0708
4.677,-0.1032,-3.0446
4.785,-0.0967,-3.0187
4.887,-0.0904,-2.9927
4.992,-0.0844,-2.967
5.097,-0.079,-2.9427
5.202,-0.0739,-2.9179
5.307,-0.0689,-2.8912
5.412,-0.0641,-2.8647
5.517,-0.0594,-2.8382
5.622,-0.0551,-2.8124
5.727,-0.0512,-2.7856
5.832,-0.0474,-2.76
5.937,-0.0442,-2.733
6.042,-0.0413,-2.7073
6.15,-0.0386,-2.6808
6.252,-0.0364,-2.6549
6.36,-0.0349,-2.6279
6.462,-0.0343,-2.6022
6.567,-0.0341,-2.5758
6.672,-0.0351,-2.549
6.777,-0.0372,-2.5222
6.882,-0.0399,-2.4954
6.987,-0.0442,-2.4689
7.092,-0.0496,-2.4435
7.197,-0.0561,-2.4185
7.305,-0.0633,-2.3934
7.407,-0.0713,-2.3674
7.512,-0.0794,-2.3427
7.644,-0.0896,-2.3114
7.746,-0.0978,-2.2853
7.848,-0.1058,-2.2587
7.95,-0.1129,-2.2319
8.055,-0.1197,-2.2053
8.16,-0.1252,-2.1788
8.292,-0.1301,-2.1529
8.394,-0.1348,-2.1218
8.499,-0.1383,-2.095
8.604,-0.1414,-2.0688
8.709,-0.144,-2.0438
8.817,-0.1464,-2.0226
8.922,-0.149,-2.0049
9.048,-0.1521,-1.9865
9.15,-0.1553,-1.973
9.255,-0.1607,-1.9533
9.366,-0.1676,-1.9328
9.486,-0.1729,-1.9198
9.591,-0.1774,-1.912
9.696,-0.1891,-1.8958
9.801,-0.2036,-1.8785
9.906,-0.2114,-1.8694
10.011,-0.2118,-1.8671
10.116,-0.2108,-1.8661
10.218,-0.21,-1.8649
10.329,-0.2093,-1.8636
10.431,-0.2092,-1.8619
10.533,-0.2161,-1.855
10.644,-0.2315,-1.8409
10.752,-0.2514,-1.8212
10.854,-0.27,-1.7999
10.956,-0.2868,-1.7773
11.058,-0.3008,-1.7544
11.166,-0.3134,-1.729
11.274,-0.3229,-1.7044
11.379,-0.3301,-1.6795
11.487,-0.3356,-1.6528
11.607,-0.3395,-1.6196
11.718,-0.3409,-1.5918
11.838,-0.3404,-1.5589
11.943,-0.3384,-1.5317
12.048,-0.3354,-1.505
12.15,-0.3314,-1.4777
12.258,-0.3267,-1.4506
12.366,-0.3213,-1.4249
12.468,-0.3157,-1.3999
12.57,-0.3122,-1.3843
12.678,-0.3105,-1.3777
12.783,-0.3068,-1.3641
12.888,-0.3006,-1.3402
12.993,-0.2938,-1.3138
13.098,-0.2872,-1.2888
13.203,-0.2803,-1.2628
13.308,-0.2737,-1.2369
13.413,-0.2668,-1.2105
13.518,-0.2604,-1.1856
13.623,-0.2536,-1.1593
13.728,-0.2471,-1.134
13.833,-0.2403,-1.1077
13.938,-0.2339,-1.0821
14.046,-0.2274,-1.0563
14.169,-0.2198,-1.0261
14.274,-0.2136,-1.0003
14.379,-0.2073,-0.974
14.487,-0.2014,-0.9484
14.589,-0.1955,-0.9222
14.694,-0.1901,-0.8961
14.799,-0.1848,-0.8696
14.904,-0.1796,-0.8443
15.009,-0.1746,-0.8176
15.114,-0.17,-0.7917
15.222,-0.1655,-0.7648
15.324,-0.1616,-0.738
15.429,-0.1576,-0.7118
15.534,-0.1536,-0.6856
15.639,-0.1498,-0.6592
15.744,-0.1466,-0.6329
15.849,-0.1432,-0.6069
15.954,-0.1398,-0.5801
16.059,-0.1366,-0.5541
16.164,-0.1333,-0.5275
16.272,-0.1301,-0.5013
16.377,-0.1267,-0.4743
16.479,-0.1237,-0.4494
16.584,-0.1205,-0.4231
16.692,-0.1174,-0.3971
16.794,-0.1141,-0.3701
16.914,-0.111,-0.3451
17.028,-0.1069,-0.3126
17.13,-0.103,-0.2854
17.244,-0.0993,-0.2592
17.352,-0.0951,-0.2321
17.466,-0.0896,-0.2
17.574,-0.0851,-0.173
17.676,-0.0806,-0.1477
17.784,-0.0758,-0.1215
17.886,-0.0713,-0.0957
17.991,-0.067,-0.0696
18.096,-0.0629,-0.0433
18.201,-0.0591,-0.0167
18.306,-0.0553,0.0095
18.414,-0.052,0.0359
18.516,-0.049,0.0623
18.621,-0.0462,0.0887
18.729,-0.0435,0.115
18.834,-0.041,0.1411
18.936,-0.0386,0.1678
19.041,-0.0364,0.1941
19.152,-0.0343,0.2207
19.272,-0.032,0.2517
19.377,-0.0302,0.2787
19.479,-0.0286,0.3051
19.587,-0.0271,0.3317
19.692,-0.0257,0.3581
19.797,-0.0246,0.3844
19.902,-0.0235,0.411
